,power_consumption,ghi,temp,wind,is_weekend,is_spring,is_summer,is_autumn,is_winter,is_holiday,is_daylight
0,0.21836767179746097,2.318664344098925,0.4484234912326243,-0.8373916373200835,0,1,0,0,0,0,1
1,-0.11142592025563387,2.091074807893653,0.567245149021222,-0.3681035412297419,0,1,0,0,0,0,1
2,-0.16639151893114967,1.985427103174191,0.6924550679812498,0.11498714592208002,0,1,0,0,0,0,1
3,-0.035848222076799635,1.2702734096886015,0.7665588975698379,0.01836900849171551,0,1,0,0,0,0,1
4,0.30768676964517416,1.713181094858654,0.7997778556612736,-0.1748672663690132,0,1,0,0,0,0,1
5,0.13591927378418728,1.3556042481158592,0.8023331601298455,-0.6441553624593547,0,1,0,0,0,0,1
6,0.24585047113521888,0.664830794180915,0.7895566377869858,-1.1272460496111767,0,1,0,0,0,0,1
7,-0.0014947229046022548,-0.09095663188908314,0.6656243710612437,-1.5965341457015183,0,1,0,0,0,0,1
8,-0.18013291860002864,-0.6598288880708021,0.6132406294555178,-1.5965341457015183,0,1,0,0,0,0,1
9,-0.3106762154543787,-0.6598288880708021,0.5174167118840682,-1.3204823244719057,0,1,0,0,0,0,1
10,-0.6404698075074735,-0.6598288880708021,0.3807079228154665,-1.2238641870415412,0,1,0,0,0,0,1
11,-0.6885647063485498,-0.6598288880708021,0.20822487118685692,-1.3204823244719057,0,1,0,0,0,0,0
12,-0.6885647063485498,-0.6598288880708021,0.04213008072967717,-1.1272460496111767,0,1,0,0,0,0,0
13,-0.8878150015472946,-0.6598288880708021,-0.14440714547607833,-0.934009774750448,0,1,0,0,0,0,0
14,-0.42747811263984975,-0.6598288880708021,-0.2977254135903981,-0.8373916373200835,0,1,0,0,0,0,0
15,-0.0770724210834365,-0.6598288880708021,-0.3999375923332778,-0.5475372250289903,0,1,0,0,0,0,0
16,-0.34502971462657606,-0.6598288880708021,-0.5558111649161696,-0.46472167866010644,0,1,0,0,0,0,0
17,-0.42747811263984975,-0.6598288880708021,-0.7155176942019192,-0.5475372250289903,0,1,0,0,0,0,0
18,-0.04958962174567859,-0.6598288880708021,-0.8496711788019489,-0.7407734998897192,0,1,0,0,0,0,0
19,0.2733332704729768,-0.6232585287448345,-0.8445605698648049,-0.7407734998897192,0,1,0,0,0,0,0
20,0.6924459603737848,0.035007939122583216,-0.6989082151562013,-0.7407734998897192,0,1,0,0,0,0,0
21,0.2802039703074163,0.827365724518549,-0.18273671250465834,-0.934009774750448,0,1,0,0,0,0,1
22,0.34204026881737154,1.5140758051950525,0.21589078459257297,-1.4999160082711538,0,1,0,0,0,0,1
23,0.4725835656717216,2.131749174210646,0.4113715764383305,-0.46472167866010644,0,1,0,0,0,0,1
24,0.24585047113521888,2.513706260504086,0.5544686266783623,-0.46472167866010644,0,1,0,0,0,0,1
25,-0.18013291860002864,2.647797578032634,0.6362383696726662,-0.2714854037993777,0,1,0,0,0,0,1
26,-0.13890871959339177,2.5299597535378493,0.7716695065069817,-0.07824912893864869,0,1,0,0,0,0,1
27,-0.3106762154543787,2.3755515697170972,0.8406627271584255,0.01836900849171551,0,1,0,0,0,0,1
28,-0.4480902121431682,1.664420615757364,0.8099990735355618,0.40484155821317325,0,1,0,0,0,0,1
29,-0.4549609119776077,1.205259437553548,0.7844460288498415,0.40484155821317325,0,1,0,0,0,0,1
30,-0.37938321379877343,0.5754365824952162,0.77550246320984,0.21160528335244452,0,1,0,0,0,0,1
31,-0.3175469152888182,-0.2859985482942439,0.716730460432684,-0.2714854037993777,0,1,0,0,0,0,1
