,0
2024-06-01 16:00:00+00:00,-0.35635704
2024-06-01 17:00:00+00:00,-0.43856162
2024-06-01 18:00:00+00:00,-0.42509323
2024-06-01 19:00:00+00:00,-0.49753204
2024-06-01 20:00:00+00:00,-0.4004992
2024-06-01 21:00:00+00:00,-0.43410024
2024-06-01 22:00:00+00:00,-0.47590765
2024-06-01 23:00:00+00:00,-0.5593937
2024-06-02 00:00:00+00:00,-0.43961376
2024-06-02 01:00:00+00:00,0.22057751
2024-06-02 02:00:00+00:00,-0.009880155
2024-06-02 03:00:00+00:00,-0.43090725
2024-06-02 04:00:00+00:00,-0.55055183
2024-06-02 05:00:00+00:00,-0.46136436
2024-06-02 06:00:00+00:00,-0.1525521
2024-06-02 07:00:00+00:00,0.117952794
2024-06-02 08:00:00+00:00,0.13288563
2024-06-02 09:00:00+00:00,0.092971146
2024-06-02 10:00:00+00:00,0.15044266
2024-06-02 11:00:00+00:00,-0.053384006
2024-06-02 12:00:00+00:00,-0.25469935
2024-06-02 13:00:00+00:00,-0.3818099
2024-06-02 14:00:00+00:00,-0.21468455
2024-06-02 15:00:00+00:00,-0.49076715
2024-06-02 16:00:00+00:00,-0.27065638
2024-06-02 17:00:00+00:00,-0.32729593
2024-06-02 18:00:00+00:00,-0.19025648
2024-06-02 19:00:00+00:00,-0.123748094
2024-06-02 20:00:00+00:00,0.020890594
2024-06-02 21:00:00+00:00,0.02657783
2024-06-02 22:00:00+00:00,-0.12312752
2024-06-02 23:00:00+00:00,-0.20921165
2024-06-03 00:00:00+00:00,-0.33175254
2024-06-03 01:00:00+00:00,-0.28513175
2024-06-03 02:00:00+00:00,-0.34684032
2024-06-03 03:00:00+00:00,-0.5478828
2024-06-03 04:00:00+00:00,-0.43944776
2024-06-03 05:00:00+00:00,-0.08570498
2024-06-03 06:00:00+00:00,-0.042200387
2024-06-03 07:00:00+00:00,-0.1878584
2024-06-03 08:00:00+00:00,-0.16002798
2024-06-03 09:00:00+00:00,-0.02054894
2024-06-03 10:00:00+00:00,0.11277223
2024-06-03 11:00:00+00:00,-0.023440838
2024-06-03 12:00:00+00:00,0.26338828
2024-06-03 13:00:00+00:00,-0.26267487
2024-06-03 14:00:00+00:00,-0.17953318
2024-06-03 15:00:00+00:00,0.014321923
2024-06-03 16:00:00+00:00,-0.37998265
2024-06-03 17:00:00+00:00,-0.18545622
2024-06-03 18:00:00+00:00,0.03401692
2024-06-03 19:00:00+00:00,-0.0787445
2024-06-03 20:00:00+00:00,-0.02986905
2024-06-03 21:00:00+00:00,0.08654392
2024-06-03 22:00:00+00:00,-0.016254485
2024-06-03 23:00:00+00:00,-0.021273494
2024-06-04 00:00:00+00:00,-0.042220414
2024-06-04 01:00:00+00:00,0.08692932
2024-06-04 02:00:00+00:00,0.7723158
2024-06-04 03:00:00+00:00,0.5076055
2024-06-04 04:00:00+00:00,0.3208253
2024-06-04 05:00:00+00:00,0.21731606
2024-06-04 06:00:00+00:00,0.15509862
2024-06-04 07:00:00+00:00,0.42291915
2024-06-04 08:00:00+00:00,0.011129379
2024-06-04 09:00:00+00:00,1.0306883
2024-06-04 10:00:00+00:00,-0.14084369
2024-06-04 11:00:00+00:00,-0.652998
2024-06-04 12:00:00+00:00,-0.70208216
2024-06-04 13:00:00+00:00,-0.3550672
2024-06-04 14:00:00+00:00,0.070468426
2024-06-04 15:00:00+00:00,-0.044921458
2024-06-04 16:00:00+00:00,-0.40691978
2024-06-04 17:00:00+00:00,-0.14349835
2024-06-04 18:00:00+00:00,0.06775369
2024-06-04 19:00:00+00:00,-0.020071298
2024-06-04 20:00:00+00:00,0.14159927
2024-06-04 21:00:00+00:00,0.14797485
2024-06-04 22:00:00+00:00,-0.015660584
2024-06-04 23:00:00+00:00,-0.08159739
2024-06-05 00:00:00+00:00,-0.06096345
2024-06-05 01:00:00+00:00,-0.057281375
2024-06-05 02:00:00+00:00,-0.10602105
2024-06-05 03:00:00+00:00,-0.16825241
2024-06-05 04:00:00+00:00,-0.036490798
2024-06-05 05:00:00+00:00,0.21524218
2024-06-05 06:00:00+00:00,0.62637424
2024-06-05 07:00:00+00:00,0.43465889
2024-06-05 08:00:00+00:00,0.37587714
2024-06-05 09:00:00+00:00,0.31952822
2024-06-05 10:00:00+00:00,0.4150715
2024-06-05 11:00:00+00:00,0.3890314
2024-06-05 12:00:00+00:00,0.045228124
2024-06-05 13:00:00+00:00,-0.04079151
2024-06-05 14:00:00+00:00,-0.12890625
2024-06-05 15:00:00+00:00,-0.22096395
2024-06-05 16:00:00+00:00,-0.5435438
2024-06-05 17:00:00+00:00,-0.22703245
2024-06-05 18:00:00+00:00,-0.04482507
2024-06-05 19:00:00+00:00,-0.054785833
2024-06-05 20:00:00+00:00,0.107294515
2024-06-05 21:00:00+00:00,0.040196
2024-06-05 22:00:00+00:00,-0.07563305
2024-06-05 23:00:00+00:00,-0.14392239
2024-06-06 00:00:00+00:00,-0.11317474
2024-06-06 01:00:00+00:00,-0.10667467
2024-06-06 02:00:00+00:00,-0.10033792
2024-06-06 03:00:00+00:00,-0.22930783
2024-06-06 04:00:00+00:00,-0.10219464
2024-06-06 05:00:00+00:00,0.046238095
2024-06-06 06:00:00+00:00,0.28672522
2024-06-06 07:00:00+00:00,-0.20172894
2024-06-06 08:00:00+00:00,-0.028779507
2024-06-06 09:00:00+00:00,0.3258332
2024-06-06 10:00:00+00:00,0.09455204
2024-06-06 11:00:00+00:00,0.1992495
